indicator.label,sex.label,classif1.label,time,obs_value
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Male,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,2007,138.274
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Male,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,2007,478.999
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Total,2007,3635.445
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,2007,3673.942
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,2007,24.455
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,2007,533.533
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,2007,4.477
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Construction ~ISIC rev.4 F,2007,12.52
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,2007,1702.628
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,2007,112.112
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,2007,184.591
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,2007,33.023
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,2007,72.124
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,2007,97.286
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Education ~ISIC rev.4 P,2007,268.711
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,2007,114.148
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,2007,609.554
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Total,2006,14724.88
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,2006,6293.242
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,2006,80.995
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,2006,1344.788
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,2006,36.668
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Construction ~ISIC rev.4 F,2006,391.426
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,2006,3071.532
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,2006,617.617
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,2006,376.985
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,2006,97.509
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,2006,229.507
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,2006,320.993
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Education ~ISIC rev.4 P,2006,566.973
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,2006,243.969
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,2006,1052.676
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Male,Economic activity (Detailed): Total,2006,3845.283
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Male,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,2006,2655.495
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Male,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,2006,58.973
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Male,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,2006,823.852
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Male,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,2006,33.046
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Male,Economic activity (Detailed): Construction ~ISIC rev.4 F,2006,382.252
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Male,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,2006,1449.932
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Male,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,2006,513.587
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Male,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,2006,210.988
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Male,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,2006,68.836
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Male,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,2006,164.545
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Male,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,2006,229.624
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Male,Economic activity (Detailed): Education ~ISIC rev.4 P,2006,321.916
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Male,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,2006,136.665
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Male,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,2006,475.003
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Total,2006,3520.734
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,2006,3637.747
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,2006,22.022
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,2006,520.936
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,2006,3.622
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Construction ~ISIC rev.4 F,2006,9.174
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,2006,1621.6
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,2006,104.03
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,2006,165.997
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,2006,28.673
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Real estate; business and administrative activities ~ISIC rev.4 L; M; N,2006,64.962
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Public administration and defence; compulsory social security ~ISIC rev.4 O,2006,91.369
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Education ~ISIC rev.4 P,2006,245.057
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Human health and social work activities ~ISIC rev.4 Q,2006,107.304
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Female,Economic activity (Detailed): Other services ~ISIC rev.4 R; S; T; U,2006,577.672
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Total,2005,14212.148
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Agriculture; forestry and fishing ~ISIC rev.4 A,2005,6183.216
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Mining and quarrying ~ISIC rev.4 B,2005,75.139
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Manufacturing ~ISIC rev.4 C,2005,1322.98
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Utilities ~ISIC rev.4 D; E,2005,33.793
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Construction ~ISIC rev.4 F,2005,348.099
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Wholesale and retail trade; repair of motor vehicles and motorcycles ~ISIC rev.4 G,2005,2942.557
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Transport; storage and communication ~ISIC rev.4 H; J,2005,578.531
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Accommodation and food service activities ~ISIC rev.4 I,2005,349.994
"Employment by sex and economic activity -- ILO modelled estimates, Nov. 2022 (thousands)",Sex: Total,Economic activity (Detailed): Financial and insurance activities ~ISIC rev.4 K,2005,90.26
